image_path,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255
dataset/test_set\bus\300.jpg,0.012980143229034626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05953979492126933,0.0,0.02266438802060278,0.05926513671814713,0.07495117187423757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020314534505001685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03443400065069139,0.024566650390375096,0.009246826171780936,0.04691569010368942,0.009918212890524107,0.012807210286328053,0.010925292968638863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.069010416625275e-05,0.0,9.155273437406868e-05,4.069010416625275e-05,2.0345052083126375e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004577636718703434,0.00019327799478970057,7.120768229094232e-05,2.0345052083126375e-05,7.120768229094232e-05,2.0345052083126375e-05,7.120768229094232e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004577636718703434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0345052083126375e-05,0.00013224283854032143,4.069010416625275e-05,4.069010416625275e-05,4.069010416625275e-05,2.0345052083126375e-05,7.120768229094232e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04395548502559453,0.0,0.021972656249776484,0.03753662109336816,0.04014078776000834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020467122395625134,0.007283528645759242,0.012817382812369616,0.005849202473898833,0.010030110676981303,0.0018717447916476264,0.005096435546823157,0.01203409830716925,0.0,0.05354817708278862,0.02211507161435837,0.016520182291498615,0.05621337890567817,0.014434814452978163,0.006815592447847335,0.010325113932186636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0798034667960632,0.006846110025972025,0.016143798827960777,0.016357421874833605,0.010782877604056978,0.002827962239554566,0.011912027994670492,0.0558471679681819
dataset/test_set\bus\301.jpg,0.012980143229034626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05521647135360498,0.0,0.022583007812270274,0.07017008463470287,0.08690388997307431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0168558756508702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021169026692492994,0.020629882812290144,0.009094238281157489,0.039499918619389854,0.010101318359272245,0.018056233723774656,0.017374674478989924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.069010416625275e-05,0.0,6.1035156249379125e-05,4.069010416625275e-05,5.0862630207815934e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011189778645719505,5.0862630207815934e-05,9.155273437406868e-05,1.0172526041563187e-05,0.0001525878906234478,3.0517578124689562e-05,7.120768229094232e-05,8.13802083325055e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036621093749627474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010172526041563187,8.13802083325055e-05,8.13802083325055e-05,3.0517578124689562e-05,9.155273437406868e-05,0.00014241536458188463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034769694010062975,0.0,0.01882934570293346,0.02295939127580811,0.03925577799439234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017018636067535214,0.005900065104106648,0.011037190755096057,0.005818684895774143,0.009633382161360338,0.0015462239583176045,0.005523681640568811,0.02135213216124113,0.0,0.05913289387960681,0.024210611978920386,0.016632080077955812,0.051696777343224115,0.013753255208193428,0.007161458333260483,0.01113891601551169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07011922200449505,0.007771809895754275,0.016774495442537694,0.017995198567525277,0.011281331380093575,0.0036519368489211844,0.01790364583315121,0.07480875650965568
dataset/test_set\bus\302.jpg,0.012980143229034626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05185953775988913,0.0,0.02466837565079073,0.05583699544214033,0.0658772786451632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02390543619767349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03846232096315041,0.02770996093721812,0.00880940755199372,0.05136108398385253,0.01015218098948006,0.013478597005071223,0.009104410807199053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.13802083325055e-05,0.0,0.00013224283854032143,8.13802083325055e-05,0.00010172526041563187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002950032552053324,8.13802083325055e-05,6.1035156249379125e-05,0.0,0.00011189778645719505,0.0,6.1035156249379125e-05,4.069010416625275e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004679361979119066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011189778645719505,0.00010172526041563187,0.00010172526041563187,0.00012207031249875825,4.069010416625275e-05,8.13802083325055e-05,8.13802083325055e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04905192057241769,0.0,0.027089436848682768,0.04183959960894939,0.04421997070267517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023498535156010962,0.008819580078035284,0.013366699218614027,0.00507609049474003,0.011962890624878307,0.0019836425781048217,0.004018147786417459,0.014699300130058806,0.0,0.05455525716090337,0.02511596679661951,0.016337076822750478,0.048461914062007026,0.013031005859242443,0.007171630859302047,0.008931477864492478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07199096679614267,0.00647989908847575,0.013163248697782765,0.014475504557144416,0.007283528645759242,0.002390543619767349,0.011454264322800148,0.05716959635358511
dataset/test_set\bus\303.jpg,0.012980143229034626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06913248697846341,0.0,0.02301025390601593,0.06875610351492559,0.06620279947849322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01672363281232988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027994791666381892,0.019551595051884446,0.009714762369692844,0.03584798177046867,0.007934570312419287,0.0109151204425973,0.009785970051983787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0517578124689562e-05,0.0,7.120768229094232e-05,1.0172526041563187e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002339680989559533,0.00017293294270657417,0.0,3.0517578124689562e-05,0.00010172526041563187,3.0517578124689562e-05,5.0862630207815934e-05,1.0172526041563187e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041707356770409067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0517578124689562e-05,4.069010416625275e-05,7.120768229094232e-05,5.0862630207815934e-05,0.0,7.120768229094232e-05,0.00011189778645719505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042378743489152236,0.0,0.019765218098757274,0.03053792317677269,0.03852335611939979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01615397135400234,0.005676269531192258,0.010416666666560704,0.0059305826822313385,0.010803222656140105,0.0015563964843591676,0.004679361979119066,0.010294596354061946,0.0,0.06670125325452982,0.022288004557064943,0.018442789713354057,0.06669108072848826,0.013702392577985613,0.006317138671810739,0.010945638020721989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06858317057221901,0.007232666015551426,0.016479492187332363,0.01860555013001907,0.010009765624898177,0.0026550292968479917,0.012105305989460193,0.08243815104082806
dataset/test_set\bus\304.jpg,0.012980143229034626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03709920247358094,0.0,0.017578124999821188,0.05908203124939899,0.074940999348196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012980143229034626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029602050780948873,0.01749674479148868,0.007303873697842369,0.032857259114249096,0.007537841796798322,0.014434814452978163,0.011728922525922355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0172526041563187e-05,0.0,3.0517578124689562e-05,1.0172526041563187e-05,6.1035156249379125e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003051757812468956,1.0172526041563187e-05,2.0345052083126375e-05,3.0517578124689562e-05,7.120768229094232e-05,0.0,4.069010416625275e-05,7.120768229094232e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000162760416665011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.120768229094232e-05,4.069010416625275e-05,1.0172526041563187e-05,0.0,8.13802083325055e-05,0.00013224283854032143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03939819335897422,0.0,0.01691691080711958,0.030232747395525793,0.045308430989122433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012390136718623962,0.0050048828124490885,0.007649739583255517,0.004821777343700951,0.007161458333260483,0.0013326009114447775,0.004058837890583712,0.015930175781087953,0.0,0.06697591145765203,0.021657307942488026,0.028930664062205704,0.03811645507773726,0.01069132486968291,0.004933675130158146,0.010945638020721989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0832010904939453,0.008270263671790871,0.028717041015332876,0.03930664062460015,0.008951822916575605,0.0026143391926817393,0.017578124999821188,0.10212198893125284
dataset/test_set\bus\305.jpg,0.012980143229034626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06339518229102178,0.0,0.022043863932067427,0.06567382812433194,0.06970214843679096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02030436197896012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03612263997359088,0.027058919270558077,0.009847005208233166,0.044606526692254574,0.009206136067614685,0.013987223307149382,0.009602864583235648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.13802083325055e-05,0.0,9.155273437406868e-05,2.0345052083126375e-05,4.069010416625275e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021362304687282693,0.00012207031249875825,6.1035156249379125e-05,3.0517578124689562e-05,9.155273437406868e-05,2.0345052083126375e-05,5.0862630207815934e-05,2.0345052083126375e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005086263020781593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.069010416625275e-05,3.0517578124689562e-05,9.155273437406868e-05,7.120768229094232e-05,2.0345052083126375e-05,1.0172526041563187e-05,0.00013224283854032143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04044596354125523,0.0,0.020853678385204532,0.03662109374962747,0.035003662109018924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023295084635179698,0.009918212890524107,0.012308756510291457,0.005452473958277868,0.013071695963408696,0.0020446777343542007,0.004862467447867203,0.010681152343641346,0.0,0.06770833333264457,0.030202229817401102,0.019612630208133825,0.06260172525977985,0.013336181640489338,0.007802327473878964,0.009918212890524107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07620239257734983,0.006886800130138278,0.016571044921706433,0.016886393228994892,0.009195963541573121,0.002624511718723302,0.01069132486968291,0.02892049153616414
dataset/test_set\bus\306.jpg,0.012980143229034626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06186930338478731,0.0,0.0255330403643236,0.0568135579421304,0.05302937825466889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018137613932107163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033365885416327255,0.020762125650830465,0.007649739583255517,0.03563435872359585,0.007934570312419287,0.010304768880103508,0.007069905598886415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010172526041563187,0.0,0.00017293294270657417,2.0345052083126375e-05,0.00012207031249875825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000488281249995033,0.00018310546874813737,2.0345052083126375e-05,2.0345052083126375e-05,0.00020345052083126374,3.0517578124689562e-05,2.0345052083126375e-05,3.0517578124689562e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000488281249995033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.13802083325055e-05,0.00010172526041563187,0.00012207031249875825,0.00010172526041563187,2.0345052083126375e-05,5.0862630207815934e-05,6.1035156249379125e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03632609049442214,0.0,0.019012451171681596,0.03142293294238868,0.03690592447879124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017954508463359026,0.0059305826822313385,0.01161702473946516,0.0034484863280899204,0.0109151204425973,0.0016174316406085468,0.003438313802048357,0.0074361165363826896,0.0,0.057790120442120466,0.026499430338272102,0.014577229817560046,0.0626424153639461,0.010762532551973852,0.006368001302018555,0.00874837239574434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0682271321607643,0.006296793619727613,0.0146179199217263,0.0199788411456301,0.006724039713473267,0.0018615722656060633,0.015177408854012276,0.14017740885274071
dataset/test_set\bus\307.jpg,0.012980143229034626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06252034505144735,0.0,0.034667968749647345,0.07364908854091748,0.04763793945264041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03150431315072119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041290283202704975,0.030904134114268962,0.009918212890524107,0.05063883463490155,0.011566162109257344,0.011993408203002997,0.005767822265566327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012207031249875825,0.0,0.00011189778645719505,6.1035156249379125e-05,8.13802083325055e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004781087239534698,0.00013224283854032143,7.120768229094232e-05,3.0517578124689562e-05,0.00021362304687282693,4.069010416625275e-05,1.0172526041563187e-05,1.0172526041563187e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036621093749627474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.13802083325055e-05,0.0001525878906234478,8.13802083325055e-05,0.00011189778645719505,2.0345052083126375e-05,6.1035156249379125e-05,3.0517578124689562e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05111694335885501,0.0,0.030649820963229883,0.04270426432248226,0.038055419921487886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029032389322621335,0.012186686197792698,0.017079671223784593,0.003875732421835574,0.016265869140459535,0.0021057128906035796,0.003987630208292769,0.004638671874952813,0.0,0.06760660807222894,0.03553263346318021,0.014882405598806943,0.06004842122334749,0.013163248697782765,0.008178710937416803,0.005462646484319432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07211303710864143,0.0055338541666103734,0.008514404296788387,0.005544026692651937,0.005889892578065085,0.0018513997395645,0.0048319498697425136,0.01184082031237955
dataset/test_set\bus\308.jpg,0.012980143229034626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0524190266921751,0.0,0.025655110676822357,0.06043497721292689,0.0691935221347128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023000081379974367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03910319010376889,0.02375284830705004,0.008961995442617167,0.04662068684848408,0.010426839192602266,0.013295491536323086,0.009277343749905626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0517578124689562e-05,0.0,6.1035156249379125e-05,2.0345052083126375e-05,7.120768229094232e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005493164062444121,7.120768229094232e-05,0.00011189778645719505,3.0517578124689562e-05,0.0002441406249975165,3.0517578124689562e-05,0.00012207031249875825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019327799478970057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0862630207815934e-05,9.155273437406868e-05,3.0517578124689562e-05,3.0517578124689562e-05,3.0517578124689562e-05,6.1035156249379125e-05,5.0862630207815934e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049489339192204905,0.0,0.026794433593477433,0.04141235351520373,0.05729166666608387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021280924478950188,0.009877522786357855,0.012919108072785247,0.0053507486978622365,0.012135823567584882,0.0019226074218554423,0.004516601562454055,0.010935465494680427,0.0,0.06192016601499512,0.02642822265598116,0.017344156900865233,0.05285644531196232,0.012939453124868374,0.007273356119717678,0.009501139322820016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0691121419263803,0.006815592447847335,0.01417032877589752,0.014882405598806943,0.008005777994710228,0.0026550292968479917,0.010721842447807599,0.03444417317673295
